symbol,entry_date,direction,entry_price,overlay_score,belief_mean,price_score,belief_score,exit_date_1d,exit_price_1d,ret_1d_realized,hit_1d_realized,exit_date_5d,exit_price_5d,ret_5d_realized,hit_5d_realized
GLD,2021-10-20,1,166.89999389648438,0.3411015168700553,,0.4263768960875691,0.0,2021-10-21,166.75,-0.0008987052245035134,0,2021-10-27,168.1199951171875,0.007309773908438851,1
GLD,2021-10-21,1,166.75,0.4983374119703135,,0.6229217649628919,0.0,2021-10-22,167.77000427246094,0.00611696715119003,1,2021-11-12,174.4499969482422,0.04617689324283171,1
GLD,2021-10-22,1,167.77000427246094,0.4621227944489702,,0.5776534930612127,0.0,2021-10-25,168.92999267578125,0.006914158513320858,1,2021-11-15,174.17999267578125,0.038206999106409976,1
GLD,2021-10-25,1,168.92999267578125,0.3947548849516206,,0.4934436061895257,0.0,2021-10-26,167.67999267578125,-0.007399514912660071,0,2021-11-16,172.9199981689453,0.023619284118610466,1
GLD,2021-10-26,1,167.67999267578125,0.473718964224908,,0.592148705281135,0.0,2021-10-27,168.1199951171875,0.0026240604760582238,1,2021-11-22,168.74000549316406,0.006321641601168287,1
GLD,2021-10-27,1,168.1199951171875,0.4879555525875512,,0.609944440734439,0.0,2021-11-12,174.4499969482422,0.03765168935820144,1,2021-11-23,167.27999877929688,-0.004996409483030905,0
GLD,2021-11-12,1,174.4499969482422,0.5503351057116971,,0.6879188821396214,0.0,2021-11-15,174.17999267578125,-0.0015477459282561376,0,2021-11-24,167.1199951171875,-0.042017781365908745,0
GLD,2021-11-15,1,174.17999267578125,0.523642823014574,,0.6545535287682175,0.0,2021-11-16,172.9199981689453,-0.007233864736584827,0,2021-11-26,166.85000610351562,-0.042082827422720515,0
GLD,2021-11-16,1,172.9199981689453,0.3384538189968942,,0.4230672737461177,0.0,2021-11-22,168.74000549316406,-0.024172985889679095,0,2021-11-30,165.5,-0.042910006057806385,0
GLD,2021-11-22,-1,168.74000549316406,-0.5053914256098854,,-0.6317392820123566,0.0,2021-11-23,167.27999877929688,0.008652404091134954,1,2021-12-01,166.16000366210938,0.015289805304404875,1
GLD,2021-11-23,-1,167.27999877929688,-0.3666352036896224,,-0.458294004612028,0.0,2021-11-24,167.1199951171875,0.0009565020521101151,1,2021-12-03,166.6300048828125,0.0038856641632449627,1
GLD,2021-11-24,-1,167.1199951171875,-0.3801962747987962,,-0.4752453434984953,0.0,2021-11-26,166.85000610351562,0.0016155398609397633,1,2021-12-06,166.22000122070312,0.005385315478577434,1
GLD,2021-11-26,-1,166.85000610351562,-0.3528360023336199,,-0.4410450029170249,0.0,2021-11-30,165.5,0.008091136075104881,1,2021-12-07,166.80999755859375,0.00023978749450601308,1
GLD,2021-11-30,-1,165.5,-0.3450437885266848,,-0.431304735658356,0.0,2021-12-01,166.16000366210938,-0.003987937535404078,0,2021-12-08,166.89999389648438,-0.008459177622262084,0
GLD,2021-12-01,-1,166.16000366210938,-0.2558465512754703,,-0.3198081890943379,0.0,2021-12-03,166.6300048828125,-0.0028286062249907296,0,2021-12-09,165.8800048828125,0.0016851153895389873,1
GLD,2021-12-03,-1,166.6300048828125,-0.2633579244339338,,-0.3291974055424172,0.0,2021-12-06,166.22000122070312,0.002460563224478822,1,2021-12-10,166.5800018310547,0.00030008432030580943,1
GLD,2021-12-06,-1,166.22000122070312,-0.4301513690811276,,-0.5376892113514096,0.0,2021-12-07,166.80999755859375,-0.0035494906362516588,0,2021-12-13,167.0,-0.004692568725596449,0
GLD,2021-12-07,-1,166.80999755859375,-0.4046241019490278,,-0.5057801274362848,0.0,2021-12-08,166.89999389648438,-0.0005395140531610693,0,2021-12-14,165.44000244140625,0.008212907722789667,1
GLD,2021-12-08,-1,166.89999389648438,-0.4210043781346078,,-0.5262554726682598,0.0,2021-12-09,165.8800048828125,0.006111378376110056,1,2021-12-15,166.14999389648438,0.004493708972003733,1
