market_id,title,subtitle,event_ticker,series_ticker,status,close_time,expiration_time,yes_ask,yes_bid,last_price,volume
KXMVECROSSCATEGORY-S20265053CC57786-AD06B2B10F0,"yes Casper Ruud,yes Cincinnati,yes New York Y,yes Detroit,yes Arizona,yes Kansas City,yes San Diego,yes New York,yes Miami,yes Philadelphia",,KXMVECROSSCATEGORY-S20265053CC57786,,active,2026-04-23 09:00:00+00:00,2026-04-23 09:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026DC5AA75DBAD-7693E2C7E63,"yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes RJ Barrett: 2+,yes Andrew Wiggins: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Immanuel Quickley: 10+,yes RJ Barrett: 15+,yes Immanuel Quickley: 2+,yes Jakob Poeltl: 4+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026DC5AA75DBAD,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A72A3DA81F-E25800D42BB,"yes Boston,yes Houston,yes Over 214.5 points scored,yes Over 209.5 points scored,yes Over 210.5 points scored",,KXMVESPORTSMULTIGAMEEXTENDED-S20267A72A3DA81F,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20265A8E2272F0C-DA52D4010D0,"yes New York Y,yes Detroit,yes San Diego,yes BUF Sabres,yes OTT Senators,yes NYI Islanders",,KXMVESPORTSMULTIGAMEEXTENDED-S20265A8E2272F0C,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026E74C74B7E3D-1C8367CBC72,"yes Chris Gotterup,yes Cameron Young,yes Patrick Cantlay,yes Shane Lowry",,KXMVESPORTSMULTIGAMEEXTENDED-S2026E74C74B7E3D,,active,2026-04-26 23:00:00+00:00,2026-04-26 23:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026722359C6E75-FE2FD3932BF,"yes Jalen Brunson: 20+,yes LeBron James: 25+",,KXMVECROSSCATEGORY-S2026722359C6E75,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026EA11CA72EBC-74EABD42F0F,"yes Miami,yes San Diego,yes Over 7.5 runs scored,no Over 8.5 runs scored,yes Over 8.5 runs scored,yes Over 7.5 runs scored,no Over 9.5 runs scored,yes Over 7.5 runs scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026EA11CA72EBC,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026B5CC9D80768-D005C331643,"no New York wins by over 19.5 points,no Chicago wins by over 21.5 points,no Brooklyn wins by over 10.5 points,no Los Angeles L wins by over 10.5 points,yes Toronto wins by over 1.5 points,no Houston wins by over 19.5 points",,KXMVECROSSCATEGORY-S2026B5CC9D80768,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S202621BCC71F5B2-BE5195E2809,"yes LeBron James: 6+,yes Deandre Ayton: 10+,yes LeBron James: 20+,yes Deandre Ayton: 8+,yes Golden State wins by over 2.5 points,yes Over 213.5 points scored",,KXMVECROSSCATEGORY-S202621BCC71F5B2,,active,2026-04-24 02:00:00+00:00,2026-04-24 02:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026058E62B8E19-AA436C5EBF4,"yes Jalen Brunson: 2+,yes OG Anunoby: 2+,yes LeBron James: 2+,yes Norman Powell: 2+,yes Tyler Herro: 2+,yes Kevin Durant: 1+,yes Reed Sheppard: 2+,yes Tyrese Maxey: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026058E62B8E19,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20261B3DF58EEAF-D6B211D1CAD,"yes Alperen Sengun: 15+,yes Kevin Durant: 20+,yes Joel Embiid: 25+,yes Paul George: 15+",,KXMVESPORTSMULTIGAMEEXTENDED-S20261B3DF58EEAF,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026EA11CA72EBC-04EDE39920A,"yes Miami,yes Colorado,yes Over 7.5 runs scored,no Over 8.5 runs scored,yes Over 8.5 runs scored,yes Over 7.5 runs scored,no Over 9.5 runs scored,yes Over 7.5 runs scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026EA11CA72EBC,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026EBACB33D252-DD3390BC429,"yes Elly De La Cruz: 1+,yes Aaron Judge: 1+,yes Cody Bellinger: 1+,yes Rhett Lowder: 3+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026EBACB33D252,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C94A7B91ABA-93D0C7D75F2,"yes Kevin Durant: 1+,yes Reed Sheppard: 1+,yes Tyrese Maxey: 1+,yes Jalen Brunson: 4+,yes Josh Hart: 2+,yes Bub Carrington: 2+,yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes Alperen Sengun: 2+,yes Amen Thompson: 2+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+,yes Jayson Tatum: 15+,yes Jalen Brunson: 20+,yes Scottie Barnes: 10+,yes Kevin Durant: 20+,yes Tyrese Maxey: 15+,yes Jarace Walker: 2+,yes Andrew Wiggins: 2+,yes RJ Barrett: 2+,yes Scottie Barnes: 4+,yes Kevin Durant: 2+,yes VJ Edgecombe: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026C94A7B91ABA,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026E7A355F9F1F-258F50E3A78,"yes Immanuel Quickley: 2+,yes RJ Barrett: 2+,yes Andrew Wiggins: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Immanuel Quickley: 10+,yes RJ Barrett: 15+,yes Immanuel Quickley: 2+,yes Jakob Poeltl: 4+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026E7A355F9F1F,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026842B371AD48-F0ED3B4E3BA,"yes Arizona,yes CAR Hurricanes,yes CBJ Blue Jackets,yes COL Avalanche,yes FLA Panthers,yes DAL Stars,yes NSH Predators,yes PHI Flyers,yes PIT Penguins,yes SJ Sharks,yes TB Lightning,yes NYI Islanders,yes LA Kings,yes VGK Golden Knights,yes WPG Jets",,KXMVESPORTSMULTIGAMEEXTENDED-S2026842B371AD48,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026C0B1BFD9DE2-CD656A7DBB0,"no Over 240.5 points scored,no Over 9.5 goals scored",,KXMVESPORTSMULTIGAMEEXTENDED-S2026C0B1BFD9DE2,,active,2026-04-24 00:00:00+00:00,2026-04-24 00:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20266B405658A4F-83C955CAAA4,"yes Elly De La Cruz: 1+,yes Aaron Judge: 1+,yes Rhett Lowder: 3+",,KXMVESPORTSMULTIGAMEEXTENDED-S20266B405658A4F,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S20264F6053BE0B2-4CA4E30CC84,"no Elly De La Cruz: 3+,no Rhett Lowder: 7+,no Max Meyer: 9+,no Miami wins by over 3.5 runs,no Over 11.5 runs scored",,KXMVECROSSCATEGORY-S20264F6053BE0B2,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVECROSSCATEGORY-S2026ACD934CA486-ED415E8B52F,"yes Cincinnati,yes New York Y,yes Detroit,yes Arizona,yes Kansas City,yes San Diego,yes New York,yes Miami,yes Philadelphia",,KXMVECROSSCATEGORY-S2026ACD934CA486,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20265173CCDD729-CC48088D014,"yes Miami,yes Giancarlo Stanton: 2+,yes Francisco Lindor: 1+,yes Bobby Witt Jr.: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20265173CCDD729,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S20266077BFFCBE5-2D3D7E45F14,"yes Jalen Brunson: 1+,yes Mikal Bridges: 1+,yes Davion Mitchell: 2+,yes Immanuel Quickley: 2+,yes Chicago,yes Toronto,yes Immanuel Quickley: 2+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S20266077BFFCBE5,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVECROSSCATEGORY-S20264F6053BE0B2-B4D584338BF,"no Elly De La Cruz: 3+,yes Rhett Lowder: 7+,no Max Meyer: 9+,no Miami wins by over 3.5 runs,no Over 11.5 runs scored",,KXMVECROSSCATEGORY-S20264F6053BE0B2,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026CD1E3834464-A9D18974C58,"yes RJ Barrett: 2+,yes Andrew Wiggins: 10+,yes Bam Adebayo: 15+,yes Norman Powell: 15+,yes Tyler Herro: 15+,yes Immanuel Quickley: 10+,yes RJ Barrett: 15+,yes Immanuel Quickley: 2+,yes Jakob Poeltl: 4+,yes RJ Barrett: 2+",,KXMVESPORTSMULTIGAMEEXTENDED-S2026CD1E3834464,,active,2026-04-23 23:00:00+00:00,2026-04-23 23:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S2026FC240E9456C-FD63974D61C,"yes New York Y,yes Detroit,yes San Diego,yes OTT Senators,yes NYI Islanders",,KXMVESPORTSMULTIGAMEEXTENDED-S2026FC240E9456C,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S202619B5B8124E4-40E235DD31D,"yes Jalen Brunson: 1+,yes Tyrese Maxey: 1+,yes LeBron James: 6+,yes Immanuel Quickley: 2+,yes VJ Edgecombe: 2+,yes Jayson Tatum: 15+,yes OG Anunoby: 2+,yes Scottie Barnes: 4+,yes Chicago wins by over 9.5 points,yes Over 226.5 points scored",,KXMVESPORTSMULTIGAMEEXTENDED-S202619B5B8124E4,,active,2026-04-23 23:30:00+00:00,2026-04-23 23:30:00+00:00,,,,
KXMVESPORTSMULTIGAMEEXTENDED-S202638CD25F8088-516E9C46356,"yes Max Meyer: 6+,yes Nolan McLean: 6+",,KXMVESPORTSMULTIGAMEEXTENDED-S202638CD25F8088,,active,2026-04-12 14:00:00+00:00,2026-04-12 14:00:00+00:00,,,,
