Date,symbol,price,return_1d,return_3d,return_5d,volatility_20d,momentum_20d,momentum_60d,ma_50,ma_200,trend_50_200,drawdown
2023-07-28,QQQ,377.31329345703125,0.01821475698792363,0.012408425069645235,0.020898365314397704,0.009549562899428913,0.05406689288602573,0.20234856549758673,356.1680383300781,304.62964553833007,51.53839279174804,-0.039766601454042205
2023-07-31,QQQ,377.5099792480469,0.0005212797810900671,0.016316942585318905,0.019801478212710277,0.009072590495449097,0.03860092753522926,0.21089954237329622,357.2112579345703,305.231416015625,51.97984191894534,-0.03926605119825288
2023-08-01,QQQ,376.63433837890625,-0.002319517144645511,0.016382534026615492,0.010586650291874555,0.009121273177852296,0.033757307530291936,0.21236996046933831,358.1161096191406,305.82924880981443,52.286860809326186,-0.04149449006394146
2023-08-02,QQQ,368.36944580078125,-0.021944076086366393,-0.0237040353768202,-0.008290828115809834,0.010545235795320495,0.011099814059351232,0.1610877705221394,358.8705975341797,306.35561309814454,52.51498443603515,-0.0625280079031798
2023-08-03,QQQ,367.779052734375,-0.0016027199680549442,-0.02577660737089571,-0.007514271829316632,0.010382986097930522,0.017226289300202424,0.1563615658810995,359.5910711669922,306.91856506347654,52.67250610351567,-0.06403051298440565
2023-08-04,QQQ,366.05718994140625,-0.004681785925998216,-0.02808333537251473,-0.02983224739445034,0.010416563432015287,0.01583659977283136,0.15828343299881253,360.3612170410156,307.43077438354493,52.93044265747068,-0.06841252175587909
2023-08-07,QQQ,369.1565856933594,0.008466971383485733,0.002136821882354978,-0.022127609901402945,0.010553684181156644,0.024102188381954548,0.15551646897993687,361.2269555664063,307.94805725097655,53.27889831542973,-0.060524797236372385
2023-08-08,QQQ,366.0179138183594,-0.00850227788596769,-0.004788578639598584,-0.028187617215789884,0.010732466621581374,0.010402950584615711,0.1419692695873651,361.8713330078125,308.45449127197264,53.41684173583985,-0.06851247647724457
2023-08-09,QQQ,361.99365234375,-0.010994711796009193,-0.011100827163937677,-0.01730814954853599,0.010635194714765804,-0.013169845103759847,0.1334792298179237,362.2646502685547,308.9475573730469,53.31709289550781,-0.07875391333995552
2023-08-10,QQQ,362.6627197265625,0.0018482848483132308,-0.017591087951471684,-0.013911431251381612,0.009825631819431555,-0.027851568140069727,0.12945828404197424,362.6402996826172,309.41309051513673,53.22720916748045,-0.07705118815641399
2023-08-11,QQQ,360.3504638671875,-0.006375774882839802,-0.015484078066147378,-0.015589711747315271,0.009884037259498712,-0.033846170462358494,0.12098767213592843,363.00881042480466,309.8522344970703,53.156575927734366,-0.08293570200911315
2023-08-14,QQQ,364.3944091796875,0.01122225643641861,0.006632041253744836,-0.012900153209314813,0.010002766775538643,-0.03204288608660888,0.12001085072782791,363.3792010498047,310.28341186523437,53.09578918457032,-0.07264417128837519
2023-08-15,QQQ,360.52764892578125,-0.01061146976050198,-0.005887207823266238,-0.01499998957783999,0.009919980616535505,-0.05008537256571599,0.087919794051871,363.62037658691406,310.7259866333008,52.894389953613256,-0.08248477962197387
2023-08-16,QQQ,356.7100524902344,-0.010588914461683308,-0.010102419011440045,-0.01459583564326783,0.010063620276520779,-0.05992465354819343,0.07883076561272295,363.78028869628906,311.1742350769043,52.60605361938474,-0.09220026980784923
2023-08-17,QQQ,352.81365966796875,-0.010923137139153938,-0.03178081007825817,-0.027157630279780798,0.009114702709146296,-0.048253498354345115,0.06347535084297973,363.8634503173828,311.56214019775393,52.30131011962885,-0.10211629075562512
2023-08-18,QQQ,352.3709411621094,-0.001254822464288985,-0.022624361232697066,-0.022143783636196734,0.009117317599432037,-0.046588275433607995,0.07577790500556447,364.0560601806641,311.96383377075193,52.09222640991214,-0.10324297540430405
2023-08-21,QQQ,358.048095703125,0.016111301693302327,0.003751066737675668,-0.017416056110325928,0.009983900747859292,-0.03277264882744957,0.09874634028891105,364.27712158203127,312.4078108215332,51.86931076049808,-0.0887950524354546
2023-08-22,QQQ,357.5364685058594,-0.0014289342783988523,0.013386128083406001,-0.008296674135352178,0.009787423621954432,-0.040656824813935066,0.071112926608488,364.46142028808595,312.8953761291504,51.56604415893554,-0.09009710441967622
2023-08-23,QQQ,363.17431640625,0.015768595365812876,0.030659098075770386,0.01812190004427361,0.010555290793551352,-0.02227694321958018,0.06089639156035931,364.6407647705078,313.4365278625488,51.204236907959,-0.07574921383708855
2023-08-24,QQQ,355.41119384765625,-0.021375747699927783,-0.007364658231991061,0.007362340171670256,0.011492149187077961,-0.0408900808696504,0.033531861329531676,364.6104119873047,313.91836013793943,50.69205184936527,-0.09550576545356693
2023-08-25,QQQ,358.1661376953125,0.0077514267849343454,0.0017611327652378161,0.01644629524242469,0.010735648713650797,-0.05074604074054245,0.047499347565858274,364.5832794189453,314.39972671508787,50.18355270385746,-0.0884946446170849
2023-08-28,QQQ,360.8621520996094,0.00752727329737235,-0.00636654136096515,0.007859436847326817,0.010953088924264777,-0.04409903860448383,0.043331491028292035,364.5243859863281,314.88503112792966,49.63935485839846,-0.08163349469509928
2023-08-29,QQQ,368.7432556152344,0.02183965115147224,0.037511654101960445,0.03134445880781911,0.012199908236410312,-0.020951575466104155,0.0581813331689236,364.6689025878906,315.44017868041993,49.22872390747068,-0.06157669059004356
2023-08-30,QQQ,370.79962158203125,0.0055766876694893774,0.035272692075279055,0.020996267718589312,0.011224865474765533,0.006597115501713713,0.06333312183990536,364.8648980712891,315.9105264282227,48.954371643066395,-0.05634339689169554
2023-08-31,QQQ,371.91156005859375,0.0029987583909023563,0.030619470328754117,0.046426129780285486,0.011229058438639892,0.011236385796021375,0.06670187678570705,365.18152404785155,316.3609390258789,48.82058502197265,-0.05351359873499417
2023-09-01,QQQ,371.5179748535156,-0.001058276341332598,0.007524799968616991,0.03727833469718278,0.011168103208569868,0.014917846342489494,0.08396303098615521,365.4062518310547,316.82171493530274,48.58453689575197,-0.05451524290084597
2023-09-05,QQQ,371.9902648925781,0.0012712441147664233,0.0032110154413507175,0.03083757254181929,0.01102306838261519,0.007676090063235552,0.07203342241603661,365.71185607910155,317.26552307128907,48.446333007812484,-0.05331330096778231
2023-09-06,QQQ,368.71380615234375,-0.008807915285580226,-0.00859815679229281,-7.98644109205604e-05,0.011036322019406434,0.007365465547465533,0.05854439362876529,366.04757019042967,317.712278137207,48.335292053222645,-0.06165163721484368
2023-09-07,QQQ,366.0768737792969,-0.007151705005473463,-0.0146455930601046,-0.01273665755802178,0.010859067276521446,0.011279815016395522,0.033510852133318725,366.2095233154297,318.1489315795898,48.060591735839864,-0.06836242789785207
2023-09-08,QQQ,366.5885009765625,0.00139759496955838,-0.014521250757934534,-0.014312701334673772,0.010856844931316367,0.010824882284454107,0.027063288463833768,366.36773681640625,318.5880940246582,47.779642791748074,-0.06706037591363045
